date,revenue,age_groups,180dayma,30dayma,7dayma,Prev30
2021-10-10,178.0000,Unkown,110.06250000,125.33333333,151.66666667,74.00000000
2021-10-17,99.0000,Unkown,109.41176471,121.57142857,99.00000000,97.00000000
2021-11-02,99.0000,Unkown,109.41176471,130.60000000,99.00000000,85.50000000
2021-11-05,99.0000,Unkown,108.83333333,118.75000000,99.00000000,81.66666667
2021-11-08,99.0000,Unkown,108.31578947,114.80000000,99.00000000,86.00000000
2021-11-09,79.0000,Unkown,106.85000000,95.00000000,92.33333333,98.00000000
2021-11-10,198.0000,Unkown,111.19047619,112.16666667,118.75000000,79.00000000
2021-11-18,178.0000,Unkown,114.22727273,125.33333333,178.00000000,89.00000000
2018-07-30,419.6500,all,419.65000000,419.65000000,419.65000000,
2018-07-31,2720.0800,all,1569.86500000,1569.86500000,1569.86500000,
2018-08-01,3939.0600,all,2359.59666667,2359.59666667,2359.59666667,
2018-08-02,3822.4500,all,2725.31000000,2725.31000000,2725.31000000,
2018-08-03,2271.9100,all,2634.63000000,2634.63000000,2634.63000000,
2018-08-04,3404.9000,all,2763.00833333,2763.00833333,2763.00833333,
2018-08-05,4227.3200,all,2972.19571429,2972.19571429,2972.19571429,
2018-08-06,3844.4000,all,3081.22125000,3081.22125000,3461.44571429,
2018-08-07,4230.5300,all,3208.92222222,3208.92222222,3677.22428571,
2018-08-08,4171.4500,all,3305.17500000,3305.17500000,3710.42285714,
2018-08-09,4822.3300,all,3443.09818182,3443.09818182,3853.26285714,
2018-08-10,3973.5300,all,3487.30083333,3487.30083333,4096.35142857,
2018-08-11,1988.9100,all,3372.04000000,3372.04000000,3894.06714286,
2018-08-12,3107.9900,all,3353.17928571,3353.17928571,3734.16285714,
2018-08-13,6157.3700,all,3540.12533333,3540.12533333,4064.58714286,
2018-08-14,3773.6300,all,3554.71937500,3554.71937500,3999.31571429,
2018-08-15,22019.0600,all,4640.85705882,4640.85705882,6548.97428571,
2018-08-16,23875.0500,all,5709.42333333,5709.42333333,9270.79142857,
2018-08-17,14796.3600,all,6187.68315789,6187.68315789,10816.91000000,
2018-08-18,3016.0000,all,6029.09900000,6029.09900000,10963.63714286,
2018-08-19,3582.0000,all,5912.57047619,5912.57047619,11031.35285714,
2018-08-20,4590.0000,all,5852.45363636,5852.45363636,10807.44285714,
2018-08-21,4055.0000,all,5774.30347826,5774.30347826,10847.63857143,
2018-08-22,5512.0000,all,5763.37416667,5763.37416667,8489.48714286,
2018-08-23,5095.0000,all,5736.63920000,5736.63920000,5806.62285714,
2018-08-24,3756.0000,all,5660.46076923,5660.46076923,4229.42857143,
2018-08-25,3873.0000,all,5594.25851852,5594.25851852,4351.85714286,
2018-08-26,4555.6000,all,5557.16357143,5557.16357143,4490.94285714,
2018-08-27,4791.0000,all,5530.74413793,5530.74413793,4519.65714286,
2018-08-28,5340.2000,all,5524.39266667,5524.39266667,4703.25714286,
2018-08-29,6053.2000,all,5541.45096774,5712.17766667,4780.57142857,419.65000000
2018-08-30,4490.6000,all,5508.61187500,5771.19500000,4694.22857143,1569.86500000
2018-08-31,4761.6000,all,5485.97515152,5798.61300000,4837.88571429,2359.59666667
2018-09-01,4167.6000,all,5447.19941176,5810.11800000,4879.97142857,2725.31000000
2018-09-02,4113.0000,all,5409.07942857,5871.48766667,4816.74285714,2634.63000000
2018-09-03,4980.0000,all,5397.16055556,5923.99100000,4843.74285714,2763.00833333
2018-09-04,6388.6000,all,5423.95621622,5996.03366667,4993.51428571,2972.19571429
2018-09-05,6822.0000,all,5460.74684211,6095.28700000,5103.34285714,3081.22125000
2018-09-06,5883.6000,all,5471.58923077,6150.38933333,5302.34285714,3208.92222222
2018-09-07,4280.0000,all,5441.79950000,6154.00766667,5233.54285714,3305.17500000
2018-09-08,5753.0000,all,5449.38975610,6185.03000000,5460.02857143,3443.09818182
2018-09-09,9422.6000,all,5543.99000000,6366.66566667,6218.54285714,3487.30083333
2018-09-10,7003.6000,all,5577.93441860,6533.82200000,6507.62857143,3372.04000000
2018-09-11,6889.0000,all,5607.73136364,6659.85566667,6579.11428571,3353.17928571
2018-09-12,8491.6000,all,5671.81733333,6737.66333333,6817.62857143,3540.12533333
2018-09-13,5714.6000,all,5672.74739130,6802.36233333,6793.48571429,3554.71937500
2018-09-14,4659.0000,all,5651.17829787,6223.69366667,6847.62857143,4640.85705882
2018-09-15,3894.0000,all,5614.57041667,5557.65866667,6582.05714286,5709.42333333
2018-09-16,5783.0000,all,5618.00775510,5257.21333333,6062.11428571,6187.68315789
2018-09-17,6841.6000,all,5642.47960000,5384.73333333,6038.97142857,6029.09900000
2018-09-18,6264.0000,all,5654.66627451,5474.13333333,5949.68571429,5912.57047619
2018-09-19,7713.6000,all,5694.26115385,5578.25333333,5838.54285714,5852.45363636
2018-09-20,7938.0000,all,5736.59584906,5707.68666667,6156.17142857,5774.30347826
2018-09-21,6266.0000,all,5746.39962963,5732.82000000,6385.74285714,5763.37416667
2018-09-22,6736.0000,all,5764.39236364,5787.52000000,6791.74285714,5736.63920000
2018-09-23,7104.0000,all,5788.31392857,5899.12000000,6980.45714286,5660.46076923
2018-09-24,6734.0000,all,5804.90491228,5994.48666667,6965.08571429,5594.25851852
2018-09-25,5670.0000,all,5802.57896552,6031.63333333,6880.22857143,5557.16357143
2018-09-26,7751.0000,all,5835.60305085,6130.30000000,6885.57142857,5530.74413793
2018-09-27,5741.0000,all,5834.02633333,6143.66000000,6571.71428571,5524.39266667
2018-09-28,3655.0000,all,5798.30459016,6063.72000000,6198.71428571,5712.17766667
2018-09-29,4934.0000,all,5784.36419355,6078.50000000,5941.28571429,5771.19500000
2018-09-30,6381.0000,all,5793.83460317,6132.48000000,5838.00000000,5798.61300000
2018-10-01,10383.0000,all,5865.54031250,6339.66000000,6359.28571429,5810.11800000
2018-10-02,7332.0000,all,5888.10123077,6446.96000000,6596.71428571,5871.48766667
2018-10-03,10051.0000,all,5951.17545455,6615.99333333,6925.28571429,5923.99100000
2018-10-04,9255.0000,all,6000.48626866,6711.54000000,7427.28571429,5996.03366667
2018-10-05,5090.6000,all,5987.10558824,6653.82666667,7632.37142857,6095.28700000
2018-10-06,6307.1000,all,5991.74318841,6667.94333333,7828.52857143,6150.38933333
2018-10-07,6527.0000,all,5999.38971429,6742.84333333,7849.38571429,6154.00766667
2018-10-08,9943.0000,all,6054.93352113,6882.51000000,7786.52857143,6185.03000000
2018-10-09,8537.0000,all,6089.40666667,6852.99000000,7958.67142857,6366.66566667
2018-10-10,8115.0000,all,6117.15452055,6890.03666667,7682.10000000,6533.82200000
2018-10-11,10384.0000,all,6174.81459459,7006.53666667,7843.38571429,6659.85566667
2018-10-12,12427.0000,all,6258.17706667,7137.71666667,8891.44285714,6737.66333333
2018-10-13,8358.0000,all,6285.80631579,7225.83000000,9184.42857143,6802.36233333
2018-10-14,9583.0000,all,6328.62701299,7389.96333333,9621.00000000,6223.69366667
2018-10-15,11588.0000,all,6396.05487179,7646.43000000,9856.00000000,5557.65866667
2018-10-16,9801.0000,all,6439.15544304,7780.36333333,10036.57142857,5257.21333333
2018-10-17,12302.0000,all,6512.44100000,7962.37666667,10634.71428571,5384.73333333
2018-10-18,9154.0000,all,6545.05283951,8058.71000000,10459.00000000,5474.13333333
2018-10-19,5741.0000,all,6535.24731707,7992.95666667,9503.85714286,5578.25333333
2018-10-20,5242.0000,all,6519.66602410,7903.09000000,9058.71428571,5707.68666667
2018-10-21,5580.0000,all,6508.47952381,7880.22333333,8486.85714286,5732.82000000
2018-10-22,11819.0000,all,6570.95623529,8049.65666667,8519.85714286,5787.52000000
2018-10-23,11348.0000,all,6626.50325581,8191.12333333,8740.85714286,5899.12000000
2018-10-24,10240.0000,all,6668.03770115,8307.99000000,8446.28571429,5994.48666667
2018-10-25,7559.0000,all,6678.16227273,8370.95666667,8218.42857143,6031.63333333
2018-10-26,6348.0000,all,6674.45258427,8324.19000000,8305.14285714,6130.30000000
2018-10-27,5399.0000,all,6660.28088889,8312.79000000,8327.57142857,6143.66000000
2018-10-28,7400.0000,all,6668.40967033,8437.62333333,8587.57142857,6063.72000000
2018-10-29,12753.0000,all,6734.54652174,8698.25666667,8721.00000000,6078.50000000
2018-10-30,9615.0000,all,6765.51913978,8806.05666667,8473.42857143,6132.48000000
2018-10-31,5037.0000,all,6747.13063830,8627.85666667,7730.14285714,6339.66000000
2018-11-01,9465.0000,all,6775.73978947,8698.95666667,8002.42857143,6446.96000000
2018-11-02,9890.0000,all,6808.18000000,8693.59000000,8508.42857143,6615.99333333
2018-11-03,7922.0000,all,6819.66268041,8649.15666667,8868.85714286,6711.54000000
2018-11-04,8686.0000,all,6838.70693878,8769.00333333,9052.57142857,6653.82666667
2018-11-05,12329.0000,all,6894.16444444,8969.73333333,8992.00000000,6667.94333333
2018-11-06,12701.0000,all,6952.23280000,9175.53333333,9432.85714286,6742.84333333
2018-11-07,16132.0000,all,7043.12158416,9381.83333333,11017.85714286,6882.51000000
2018-11-08,13959.0000,all,7110.92431373,9562.56666667,11659.85714286,6852.99000000
2018-11-09,10647.0000,all,7145.25514563,9646.96666667,11768.00000000,6890.03666667
2018-11-10,8045.0000,all,7153.90653846,9569.00000000,11785.57142857,7006.53666667
2018-11-11,15029.0000,all,7228.90742857,9655.73333333,12691.71428571,7137.71666667
2018-11-12,18655.0000,all,7336.70075472,9998.96666667,13595.42857143,7225.83000000
2018-11-13,17407.0000,all,7430.81570093,10259.76666667,14267.71428571,7389.96333333
2018-11-14,15561.0000,all,7506.09518519,10392.20000000,14186.14285714,7646.43000000
2018-11-15,14488.0000,all,7570.14935780,10548.43333333,14261.71428571,7780.36333333
2018-11-16,14547.0000,all,7633.57527273,10623.26666667,14818.85714286,7962.37666667
2018-11-17,9836.0000,all,7653.41693694,10646.00000000,15074.71428571,8058.71000000
2018-11-18,11431.0000,all,7687.14535714,10835.66666667,14560.71428571,7992.95666667
2018-11-19,9550.0000,all,7703.63079646,10979.26666667,13260.00000000,7903.09000000
2018-11-20,9109.0000,all,7715.95859649,11096.90000000,12074.57142857,7880.22333333
2018-11-21,7340.0000,all,7712.68939130,10947.60000000,10900.14285714,8049.65666667
2018-11-22,3664.0000,all,7677.78689655,10691.46666667,9353.85714286,8191.12333333
2018-11-23,9055.0000,all,7689.55794872,10651.96666667,8569.28571429,8307.99000000
2018-11-24,9015.0000,all,7700.79050847,10700.50000000,8452.00000000,8370.95666667
2018-11-25,19909.0000,all,7803.38050420,11152.53333333,9663.14285714,8324.19000000
2018-11-26,86945.0000,all,8462.89400000,13870.73333333,20719.57142857,8312.79000000
2018-11-27,11184.0000,all,8485.38247934,13996.86666667,21016.00000000,8437.62333333
2018-11-28,10125.0000,all,8498.82196721,13909.26666667,21413.85714286,8698.25666667
2018-11-29,12736.0000,all,8533.27056911,14013.30000000,22709.85714286,8806.05666667
2018-11-30,8974.0000,all,8536.82483871,14144.53333333,22698.28571429,8627.85666667
2018-12-01,9069.0000,all,8541.08224000,14131.33333333,22706.00000000,8698.95666667
2018-12-02,10341.0000,all,8555.36730159,14146.36666667,21339.14285714,8693.59000000
2018-12-03,13957.0000,all,8597.89984252,14347.53333333,10912.28571429,8649.15666667
2018-12-04,16741.0000,all,8661.51781250,14616.03333333,11706.14285714,8769.00333333
2018-12-05,15833.0000,all,8717.11069767,14732.83333333,12521.57142857,8969.73333333
2018-12-06,15980.0000,all,8772.97907692,14842.13333333,12985.00000000,9175.53333333
2018-12-07,11508.0000,all,8793.85709924,14688.00000000,13347.00000000,9381.83333333
2018-12-08,9522.0000,all,8799.37333333,14540.10000000,13411.71428571,9562.56666667
2018-12-09,12739.0000,all,8828.99458647,14609.83333333,13754.28571429,9646.96666667
2018-12-10,14102.0000,all,8868.34537313,14811.73333333,13775.00000000,9569.00000000
2018-12-11,11831.5000,all,8890.29466667,14705.15000000,13073.64285714,9655.73333333
2018-12-12,12982.0000,all,8920.38073529,14516.05000000,12666.35714286,9998.96666667
2018-12-13,19579.0000,all,8998.18087591,14588.45000000,13180.50000000,10259.76666667
2018-12-14,10040.0000,all,9005.73028986,14404.41666667,12970.78571429,10392.20000000
2018-12-15,9227.0000,all,9007.32215827,14229.05000000,12928.64285714,10548.43333333
2018-12-16,9877.0000,all,9013.53414286,14073.38333333,12519.78571429,10623.26666667
2018-12-17,12035.0000,all,9034.96297872,14146.68333333,12224.50000000,10646.00000000
2018-12-18,10326.0000,all,9044.05478873,14109.85000000,12009.42857143,10835.66666667
2018-12-19,16551.0000,all,9096.55090909,14343.21666667,12519.28571429,10979.26666667
2018-12-20,15459.0000,all,9140.73458333,14554.88333333,11930.71428571,11096.90000000
2018-12-21,11402.0000,all,9156.32951724,14690.28333333,12125.28571429,10947.60000000
2018-12-22,11025.0000,all,9169.12863014,14935.65000000,12382.14285714,10691.46666667
2018-12-23,7935.0000,all,9160.73319728,14898.31666667,12104.71428571,10651.96666667
2018-12-24,4328.0000,all,9128.07959459,14742.08333333,11003.71428571,10700.50000000
2018-12-25,6025.0000,all,9107.25355705,14279.28333333,10389.28571429,11152.53333333
2018-12-26,19064.0000,all,9173.63186667,12016.58333333,10748.28571429,13870.73333333
2018-12-27,16687.0000,all,9223.38927152,12200.01666667,10923.71428571,13996.86666667
2018-12-28,14400.0000,all,9257.44592105,12342.51666667,11352.00000000,13909.26666667
2018-12-29,10986.0000,all,9268.74366013,12284.18333333,11346.42857143,14013.30000000
2018-12-30,17423.0000,all,9321.69337662,12565.81666667,12701.85714286,14144.53333333
2018-12-31,12051.0000,all,9339.30180645,12665.21666667,13805.14285714,14131.33333333
2019-01-01,21984.0000,all,9420.35756410,13053.31666667,16085.00000000,14146.36666667
2019-01-02,30137.0000,all,9552.31070064,13592.65000000,17666.85714286,14347.53333333
2019-01-03,23870.0000,all,9642.92898734,13830.28333333,18693.00000000,14616.03333333
2019-01-04,28052.0000,all,9758.70930818,14237.58333333,20643.28571429,14732.83333333
2019-01-05,18041.0000,all,9810.47362500,14306.28333333,21651.14285714,14842.13333333
2019-01-06,20457.0000,all,9876.60111801,14604.58333333,22084.57142857,14688.00000000
2019-01-07,19966.0000,all,9938.88135802,14952.71666667,23215.28571429,14540.10000000
2019-01-08,22145.5000,all,10013.76858896,15266.26666667,23238.35714286,14609.83333333
2019-01-09,19773.0000,all,10073.27609756,15455.30000000,21757.78571429,14811.73333333
2019-01-10,16711.0000,all,10113.50472727,15617.95000000,20735.07142857,14705.15000000
2019-01-11,16532.0000,all,10152.17036145,15736.28333333,19089.35714286,14516.05000000
2019-01-12,12611.0000,all,10166.89389222,15504.01666667,18313.64285714,14588.45000000
2019-01-13,14141.0000,all,10190.54928571,15640.71666667,17411.35714286,14404.41666667
2019-01-14,16933.0000,all,10230.44544379,15897.58333333,16978.07142857,14229.05000000
2019-01-15,18406.0000,all,10278.53694118,16181.88333333,16443.85714286,14073.38333333
2019-01-16,19968.0000,all,10335.20046784,16446.31666667,16471.71428571,14146.68333333
2019-01-17,18583.0000,all,10383.15279070,16721.55000000,16739.14285714,14109.85000000
2019-01-18,15770.0000,all,10414.29063584,16695.51666667,16630.28571429,14343.21666667
2019-01-19,13258.0000,all,10430.63379310,16622.15000000,16722.71428571,14554.88333333
2019-01-20,14764.0000,all,10455.39588571,16734.21666667,16811.71428571,14690.28333333
2019-01-21,16049.0000,all,10487.17772727,16901.68333333,16685.42857143,14935.65000000
2019-01-22,20302.0000,all,10542.62870056,17313.91666667,16956.28571429,14898.31666667
2019-01-23,17304.0000,all,10580.61393258,17746.45000000,16575.71428571,14742.08333333
2019-01-24,17327.0000,all,10618.30324022,18123.18333333,16396.28571429,14279.28333333
2019-01-25,14570.0000,all,10640.25711111,17973.38333333,16224.85714286,12016.58333333
2019-01-26,24759.0000,all,10775.47572222,18242.45000000,17867.85714286,12200.01666667
2019-01-27,25204.0000,all,10900.38638889,18602.58333333,19359.28571429,12342.51666667
2019-01-28,28389.0000,all,11036.21938889,19182.68333333,21122.14285714,12284.18333333
2019-01-29,20921.0000,all,11131.21133333,19299.28333333,21210.57142857,12565.81666667
2019-01-30,27008.0000,all,11268.63405556,19797.85000000,22596.85714286,12665.21666667
2019-01-31,30541.0000,all,11419.39016667,20083.08333333,24484.57142857,13053.31666667
2019-02-01,21997.0000,all,11518.11061111,19811.75000000,25545.57142857,13592.65000000
2019-02-02,23165.0000,all,11625.44727778,19788.25000000,25317.85714286,13830.28333333
2019-02-03,20625.0000,all,11716.52766667,19540.68333333,24663.71428571,14237.58333333
2019-02-04,26508.0000,all,11840.61961111,19822.91666667,24395.00000000,14306.28333333
2019-02-05,22512.0000,all,11938.89555556,19891.41666667,24622.28571429,14604.58333333
2019-02-06,23187.0000,all,12045.63705556,19998.78333333,24076.42857143,14952.71666667
2019-02-07,21201.0000,all,12152.37088889,19967.30000000,22742.14285714,15266.26666667
2019-02-08,16369.0000,all,12226.04316667,19853.83333333,21938.14285714,15455.30000000
2019-02-09,16237.0000,all,12282.04111111,19838.03333333,20948.42857143,15617.95000000
2019-02-10,20990.0000,all,12377.68761111,19986.63333333,21000.57142857,15736.28333333
2019-02-11,23970.0000,all,12388.52616667,20365.26666667,20638.00000000,15504.01666667
2019-02-12,27910.0000,all,12410.94255556,20824.23333333,21409.14285714,15640.71666667
2019-02-13,24130.0000,all,12462.79611111,21064.13333333,21543.85714286,15897.58333333
2019-02-14,12965.0000,all,12518.06833333,20882.76666667,20367.28571429,16181.88333333
2019-02-15,19537.0000,all,12606.70722222,20868.40000000,20819.85714286,16446.31666667
2019-02-16,20595.0000,all,12695.62388889,20935.46666667,21442.42857143,16721.55000000
2019-02-17,23049.0000,all,12801.14611111,21178.10000000,21736.57142857,16695.51666667
2019-02-18,28168.0000,all,12927.01277778,21675.10000000,22336.28571429,16622.15000000
2019-02-19,26916.0000,all,13048.24055556,22080.16666667,22194.28571429,16734.21666667
